,DateUpdated,AgeGroups,Total cases,Confirmed cases,Total case rate,Total deaths,Confirmed deaths,Probable deaths,Year,value
1171,2021-02-07,50-59,40795,38561.0,7705.0,354,301.0,53.0,2021,41.2
1172,2021-02-08,50-59,40937,38696.0,7732.0,355,302.0,53.0,2021,41.2
1173,2021-01-27,50-59,38497,36418.0,7271.0,335,281.0,54.0,2021,41.2
1174,2021-01-28,50-59,38717,36613.0,7313.0,338,284.0,54.0,2021,41.2
1175,2021-03-18,50-59,45578,42645.0,8609.0,401,343.0,58.0,2021,41.2
1176,2021-04-06,50-59,48544,45161.0,9347.0,412,349.0,63.0,2021,41.2
1177,2021-04-14,50-59,49809,46277.0,9590.0,415,354.0,61.0,2021,41.2
1178,2021-04-15,50-59,49941,46385.0,9616.0,415,354.0,61.0,2021,41.2
1179,2021-04-18,50-59,50234,46638.0,9672.0,418,357.0,61.0,2021,41.2
1180,2021-02-09,50-59,41085,38826.0,7760.0,356,303.0,53.0,2021,41.2
1181,2021-02-10,50-59,41236,38957.0,7789.0,357,304.0,53.0,2021,41.2
1182,2021-02-11,50-59,41355,39067.0,7811.0,359,305.0,54.0,2021,41.2
1183,2021-02-14,50-59,41769,39463.0,7889.0,365,310.0,55.0,2021,41.2
1184,2021-02-15,50-59,41851,39541.0,7905.0,365,310.0,55.0,2021,41.2
1185,2021-02-16,50-59,41932,39592.0,7920.0,367,312.0,55.0,2021,41.2
1186,2021-02-17,50-59,41993,39640.0,7932.0,369,314.0,55.0,2021,41.2
1187,2021-03-21,50-59,45973,43019.0,8683.0,402,344.0,58.0,2021,41.2
1188,2021-03-22,50-59,46114,43138.0,8710.0,402,344.0,58.0,2021,41.2
1189,2021-03-23,50-59,46308,43224.0,8916.0,401,343.0,58.0,2021,41.2
1190,2021-03-24,50-59,46520,43442.0,8957.0,401,343.0,58.0,2021,41.2
1191,2021-03-25,50-59,46742,43628.0,9000.0,403,344.0,59.0,2021,41.2
1192,2021-03-28,50-59,47170,44020.0,9082.0,407,345.0,62.0,2021,41.2
1193,2021-02-18,50-59,42176,39819.0,7966.0,369,314.0,55.0,2021,41.2
1194,2021-02-21,50-59,42505,40139.0,8028.0,373,318.0,55.0,2021,41.2
1195,2021-02-22,50-59,42716,40215.0,8068.0,374,319.0,55.0,2021,41.2
1196,2021-02-23,50-59,42918,40302.0,8106.0,374,319.0,55.0,2021,41.2
1197,2021-02-24,50-59,43058,40429.0,8133.0,378,323.0,55.0,2021,41.2
1198,2021-02-25,50-59,43175,40532.0,8155.0,380,324.0,56.0,2021,41.2
1199,2021-02-28,50-59,43571,40896.0,8230.0,382,326.0,56.0,2021,41.2
1200,2021-03-29,50-59,47449,44243.0,9136.0,407,345.0,62.0,2021,41.2
1201,2021-04-07,50-59,48687,45280.0,9374.0,414,351.0,63.0,2021,41.2
1202,2021-04-08,50-59,48941,45503.0,9423.0,414,351.0,63.0,2021,41.2
1203,2021-04-11,50-59,49338,45870.0,9499.0,414,351.0,63.0,2021,41.2
1204,2021-04-12,50-59,49506,46021.0,9532.0,414,352.0,62.0,2021,41.2
1205,2021-04-13,50-59,49709,46194.0,9571.0,414,353.0,61.0,2021,41.2
1206,2021-03-01,50-59,43652,40968.0,8245.0,384,328.0,56.0,2021,41.2
1207,2021-03-02,50-59,43725,41020.0,8259.0,385,329.0,56.0,2021,41.2
1208,2021-03-03,50-59,43862,41140.0,8285.0,386,330.0,56.0,2021,41.2
1209,2021-03-04,50-59,43997,41256.0,8310.0,387,331.0,56.0,2021,41.2
1210,2021-03-07,50-59,44272,41510.0,8362.0,391,335.0,56.0,2021,41.2
1211,2021-03-08,50-59,44388,41604.0,8384.0,391,335.0,56.0,2021,41.2
1212,2021-01-01,50-59,29486,27973.0,5569.0,272,228.0,44.0,2021,41.2
1213,2021-01-03,50-59,30210,28673.0,5706.0,278,234.0,44.0,2021,41.2
1214,2021-01-04,50-59,30580,29006.0,5776.0,280,235.0,45.0,2021,41.2
1215,2021-03-09,50-59,44462,41664.0,8398.0,391,335.0,56.0,2021,41.2
1216,2021-03-30,50-59,47549,44325.0,9155.0,406,344.0,62.0,2021,41.2
1217,2021-03-31,50-59,47738,44436.0,9191.0,409,347.0,62.0,2021,41.2
1218,2021-04-01,50-59,47934,44630.0,9229.0,410,348.0,62.0,2021,41.2
1219,2021-04-04,50-59,48283,44952.0,9296.0,411,349.0,62.0,2021,41.2
1220,2021-04-05,50-59,48443,45079.0,9327.0,412,350.0,62.0,2021,41.2
1221,2021-01-05,50-59,30936,29337.0,5843.0,282,237.0,45.0,2021,41.2
1222,2021-01-06,50-59,31462,29826.0,5942.0,289,243.0,46.0,2021,41.2
1223,2021-01-07,50-59,31924,30286.0,6030.0,292,246.0,46.0,2021,41.2
1224,2021-01-10,50-59,33024,31357.0,6238.0,299,252.0,47.0,2021,41.2
1225,2021-01-11,50-59,33547,31829.0,6336.0,303,255.0,48.0,2021,41.2
1226,2021-01-12,50-59,34111,32362.0,6443.0,308,260.0,48.0,2021,41.2
1227,2021-01-13,50-59,34240,32464.0,6467.0,309,260.0,49.0,2021,41.2
1228,2021-01-14,50-59,34517,32719.0,6520.0,311,261.0,50.0,2021,41.2
1229,2021-03-10,50-59,44565,41758.0,8417.0,391,335.0,56.0,2021,41.2
1230,2021-03-11,50-59,44725,41909.0,8448.0,391,335.0,56.0,2021,41.2
1231,2021-03-14,50-59,45075,42221.0,8514.0,396,340.0,56.0,2021,41.2
1232,2021-03-15,50-59,45194,42308.0,8536.0,397,341.0,56.0,2021,41.2
1233,2021-03-16,50-59,45264,42368.0,8549.0,398,342.0,56.0,2021,41.2
1234,2021-03-17,50-59,45420,42508.0,8579.0,399,343.0,56.0,2021,41.2
1235,2021-01-17,50-59,35601,33765.0,6724.0,314,264.0,50.0,2021,41.2
1236,2021-01-18,50-59,35884,34044.0,6778.0,315,265.0,50.0,2021,41.2
1237,2021-01-19,50-59,36190,34255.0,6835.0,318,268.0,50.0,2021,41.2
1238,2021-01-20,50-59,36469,34524.0,6888.0,320,269.0,51.0,2021,41.2
1239,2021-01-21,50-59,36783,34815.0,6948.0,323,272.0,51.0,2021,41.2
1240,2021-01-24,50-59,37673,35658.0,7116.0,329,277.0,52.0,2021,41.2
1241,2021-01-25,50-59,37888,35856.0,7156.0,331,278.0,53.0,2021,41.2
1242,2021-01-26,50-59,38283,36217.0,7231.0,331,278.0,53.0,2021,41.2
1243,2021-04-19,50-59,50298,46695.0,9684.0,418,357.0,61.0,2021,41.2
1244,2021-04-20,50-59,50394,46773.0,9703.0,419,357.0,62.0,2021,41.2
1245,2021-04-21,50-59,50471,46839.0,9718.0,419,357.0,62.0,2021,41.2
1246,2021-04-22,50-59,50590,46932.0,9740.0,421,356.0,65.0,2021,41.2
1247,2021-04-25,50-59,50814,47106.0,9784.0,423,359.0,64.0,2021,41.2
1248,2021-04-26,50-59,50869,47158.0,9794.0,425,361.0,64.0,2021,41.2
1249,2021-04-27,50-59,50935,47213.0,9807.0,426,362.0,64.0,2021,41.2
1250,2021-04-28,50-59,50990,47258.0,9818.0,427,363.0,64.0,2021,41.2
1251,2021-04-29,50-59,51075,47332.0,9834.0,432,366.0,66.0,2021,41.2
1252,2021-05-02,50-59,51196,47444.0,9857.0,435,368.0,67.0,2021,41.2
1253,2021-05-03,50-59,51256,47489.0,9869.0,437,370.0,67.0,2021,41.2
1254,2021-05-04,50-59,51311,47526.0,9879.0,438,371.0,67.0,2021,41.2
1255,2021-05-05,50-59,51377,47594.0,9892.0,438,371.0,67.0,2021,41.2
1256,2021-05-06,50-59,51420,47628.0,9900.0,439,372.0,67.0,2021,41.2
1257,2021-05-10,50-59,51496,47706.0,9915.0,443,376.0,67.0,2021,41.2
1258,2021-05-11,50-59,51540,47737.0,9923.0,443,376.0,67.0,2021,41.2
1259,2021-05-12,50-59,51562,47760.0,9928.0,444,377.0,67.0,2021,41.2
1260,2021-05-13,50-59,51599,47794.0,9935.0,445,378.0,67.0,2021,41.2
1261,2021-05-14,50-59,51618,47811.0,9938.0,445,378.0,67.0,2021,41.2
1262,2021-05-17,50-59,51681,47868.0,9951.0,447,380.0,67.0,2021,41.2
1263,2021-05-18,50-59,51688,47877.0,9952.0,447,380.0,67.0,2021,41.2
1264,2021-05-19,50-59,51714,47892.0,9957.0,449,381.0,68.0,2021,41.2
1265,2021-05-20,50-59,51741,47918.0,9962.0,451,383.0,68.0,2021,41.2
1266,2021-05-21,50-59,51757,47931.0,9965.0,451,383.0,68.0,2021,41.2
1267,2021-05-24,50-59,51795,47967.0,9973.0,452,383.0,69.0,2021,41.2
1268,2021-05-25,50-59,51826,47991.0,9978.0,452,383.0,69.0,2021,41.2
1269,2021-05-26,50-59,51834,48000.0,9980.0,452,383.0,69.0,2021,41.2
1270,2021-05-27,60-69,34355,32182.0,7798.0,1084,934.0,150.0,2021,33.4
1271,2021-05-28,60-69,34361,32185.0,7799.0,1087,936.0,151.0,2021,33.4
1272,2021-06-01,60-69,34375,32198.0,7802.0,1088,937.0,151.0,2021,33.4
1273,2021-06-02,60-69,34384,32204.0,7804.0,1088,937.0,151.0,2021,33.4
1274,2021-06-03,60-69,34385,32206.0,7805.0,1088,937.0,151.0,2021,33.4
1275,2021-06-04,60-69,34394,32212.0,7807.0,1088,937.0,151.0,2021,33.4
1276,2021-06-07,60-69,34405,32223.0,7809.0,1089,938.0,151.0,2021,33.4
1277,2021-06-08,60-69,34408,32224.0,7810.0,1090,939.0,151.0,2021,33.4
1278,2021-08-30,60-69,36171,33728.0,8210.0,1104,955.0,149.0,2021,33.4
1279,2021-08-31,60-69,36253,33795.0,8229.0,1104,955.0,149.0,2021,33.4
1280,2021-09-01,60-69,36314,33852.0,8242.0,1104,955.0,149.0,2021,33.4
1281,2021-09-02,60-69,36368,33902.0,8255.0,1107,957.0,150.0,2021,33.4
1282,2021-09-03,60-69,36422,33946.0,8267.0,1107,957.0,150.0,2021,33.4
1283,2021-09-07,60-69,36558,34076.0,8298.0,1107,957.0,150.0,2021,33.4
1284,2021-06-09,60-69,34416,32232.0,7812.0,1091,940.0,151.0,2021,33.4
1285,2021-06-10,60-69,34420,32236.0,7813.0,1091,940.0,151.0,2021,33.4
1286,2021-06-11,60-69,34421,32235.0,7813.0,1091,940.0,151.0,2021,33.4
1287,2021-06-14,60-69,34433,32246.0,7816.0,1092,941.0,151.0,2021,33.4
1288,2021-06-15,60-69,34435,32248.0,7816.0,1092,941.0,151.0,2021,33.4
1289,2021-06-16,60-69,34440,32250.0,7817.0,1092,941.0,151.0,2021,33.4
1290,2021-06-17,60-69,34444,32251.0,7818.0,1092,941.0,151.0,2021,33.4
1291,2021-06-18,60-69,34451,32255.0,7820.0,1092,941.0,151.0,2021,33.4
1292,2021-09-08,60-69,36646,34139.0,8318.0,1111,961.0,150.0,2021,33.4
1293,2021-12-08,60-69,42065,39074.0,9548.0,1215,1045.0,170.0,2021,33.4
1294,2021-12-09,60-69,42290,39243.0,9599.0,1215,1045.0,170.0,2021,33.4
1295,2021-12-10,60-69,42560,39502.0,9660.0,1220,1049.0,171.0,2021,33.4
1296,2021-12-13,60-69,43185,39739.0,9802.0,1219,1048.0,171.0,2021,33.4
1297,2021-12-14,60-69,43393,39916.0,9849.0,1223,1049.0,174.0,2021,33.4
1298,2021-06-21,60-69,34451,32256.0,7820.0,1091,941.0,150.0,2021,33.4
1299,2021-06-22,60-69,34455,32259.0,7821.0,1092,942.0,150.0,2021,33.4
1300,2021-06-23,60-69,34455,32259.0,7821.0,1092,942.0,150.0,2021,33.4
1301,2021-06-24,60-69,34470,32273.0,7824.0,1092,942.0,150.0,2021,33.4
1302,2021-06-25,60-69,34480,32284.0,7826.0,1092,942.0,150.0,2021,33.4
1303,2021-06-28,60-69,34489,32292.0,7828.0,1093,942.0,151.0,2021,33.4
1304,2021-06-29,60-69,34492,32295.0,7829.0,1093,942.0,151.0,2021,33.4
1305,2021-06-30,60-69,34498,32297.0,7830.0,1093,942.0,151.0,2021,33.4
1306,2021-09-09,60-69,36690,34167.0,8328.0,1112,961.0,151.0,2021,33.4
1307,2021-09-10,60-69,36750,34223.0,8341.0,1113,962.0,151.0,2021,33.4
1308,2021-09-13,60-69,36852,34312.0,8365.0,1113,962.0,151.0,2021,33.4
1309,2021-09-14,60-69,36958,34396.0,8389.0,1118,965.0,153.0,2021,33.4
1310,2021-09-15,60-69,36997,34430.0,8398.0,1118,965.0,153.0,2021,33.4
1311,2021-09-16,60-69,37087,34500.0,8418.0,1118,965.0,153.0,2021,33.4
1312,2021-07-01,60-69,34499,32298.0,7831.0,1093,942.0,151.0,2021,33.4
1313,2021-07-02,60-69,34507,32306.0,7832.0,1093,942.0,151.0,2021,33.4
1314,2021-07-06,60-69,34517,32317.0,7835.0,1093,943.0,150.0,2021,33.4
1315,2021-07-07,60-69,34521,32320.0,7836.0,1093,943.0,150.0,2021,33.4
1316,2021-07-08,60-69,34527,32323.0,7837.0,1093,943.0,150.0,2021,33.4
1317,2021-07-09,60-69,34535,32330.0,7839.0,1093,943.0,150.0,2021,33.4
1318,2021-07-12,60-69,34538,32330.0,7839.0,1093,943.0,150.0,2021,33.4
1319,2021-07-13,60-69,34554,32343.0,7843.0,1093,943.0,150.0,2021,33.4
1320,2021-09-17,60-69,37199,34583.0,8443.0,1120,967.0,153.0,2021,33.4
1321,2021-12-15,60-69,43539,40049.0,9882.0,1223,1049.0,174.0,2021,33.4
1322,2021-07-14,60-69,34565,32350.0,7846.0,1093,943.0,150.0,2021,33.4
1323,2021-07-15,60-69,34572,32355.0,7847.0,1094,944.0,150.0,2021,33.4
1324,2021-07-16,60-69,34578,32359.0,7848.0,1094,944.0,150.0,2021,33.4
1325,2021-07-19,60-69,34599,32376.0,7853.0,1094,944.0,150.0,2021,33.4
1326,2021-07-20,60-69,34618,32393.0,7858.0,1094,944.0,150.0,2021,33.4
1327,2021-07-21,60-69,34633,32402.0,7861.0,1094,944.0,150.0,2021,33.4
1328,2021-07-22,60-69,34653,32419.0,7865.0,1094,944.0,150.0,2021,33.4
1329,2021-07-23,60-69,34666,32430.0,7868.0,1094,944.0,150.0,2021,33.4
1330,2021-09-20,60-69,37321,34698.0,8471.0,1120,967.0,153.0,2021,33.4
1331,2021-09-21,60-69,37364,34741.0,8481.0,1120,967.0,153.0,2021,33.4
1332,2021-09-22,60-69,37400,34777.0,8489.0,1121,968.0,153.0,2021,33.4
1333,2021-09-23,60-69,37453,34827.0,8501.0,1121,968.0,153.0,2021,33.4
1334,2021-09-24,60-69,37501,34871.0,8512.0,1129,976.0,153.0,2021,33.4
1335,2021-09-27,60-69,37623,34966.0,8540.0,1140,983.0,157.0,2021,33.4
1336,2021-07-26,60-69,34715,32469.0,7880.0,1094,944.0,150.0,2021,33.4
1337,2021-07-27,60-69,34747,32494.0,7887.0,1094,944.0,150.0,2021,33.4
1338,2021-07-28,60-69,34772,32516.0,7892.0,1094,944.0,150.0,2021,33.4
1339,2021-07-29,60-69,34794,32534.0,7897.0,1095,945.0,150.0,2021,33.4
1340,2021-07-30,60-69,34833,32561.0,7906.0,1095,945.0,150.0,2021,33.4
1341,2021-08-02,60-69,34922,32640.0,7927.0,1095,945.0,150.0,2021,33.4
1342,2021-08-03,60-69,34971,32688.0,7938.0,1095,945.0,150.0,2021,33.4
1343,2021-08-04,60-69,35000,32708.0,7944.0,1095,945.0,150.0,2021,33.4
1344,2021-09-28,60-69,37677,35018.0,8552.0,1146,988.0,158.0,2021,33.4
1345,2021-12-16,60-69,43655,40152.0,9909.0,1223,1049.0,174.0,2021,33.4
1346,2021-12-17,60-69,43773,40251.0,9936.0,1223,1049.0,174.0,2021,33.4
1347,2021-12-20,60-69,44220,40684.0,10037.0,1228,1051.0,177.0,2021,33.4
1348,2021-12-21,60-69,44644,41050.0,10133.0,1234,1056.0,178.0,2021,33.4
1349,2021-12-22,60-69,44901,41281.0,10192.0,1235,1057.0,178.0,2021,33.4
1350,2021-12-23,60-69,45111,41460.0,10239.0,1235,1057.0,178.0,2021,33.4
1351,2021-08-05,60-69,35038,32742.0,7953.0,1095,945.0,150.0,2021,33.4
1352,2021-08-06,60-69,35083,32779.0,7963.0,1095,945.0,150.0,2021,33.4
1353,2021-08-09,60-69,35171,32856.0,7983.0,1095,945.0,150.0,2021,33.4
1354,2021-08-10,60-69,35202,32884.0,7990.0,1095,945.0,150.0,2021,33.4
1355,2021-08-11,60-69,35276,32950.0,8007.0,1095,945.0,150.0,2021,33.4
1356,2021-08-12,60-69,35331,33003.0,8019.0,1096,946.0,150.0,2021,33.4
1357,2021-08-13,60-69,35376,33040.0,8030.0,1096,946.0,150.0,2021,33.4
1358,2021-08-16,60-69,35487,33137.0,8055.0,1096,946.0,150.0,2021,33.4
1359,2021-09-29,60-69,37719,35055.0,8561.0,1146,988.0,158.0,2021,33.4
1360,2021-09-30,60-69,37734,35069.0,8565.0,1146,988.0,158.0,2021,33.4
1361,2021-10-01,60-69,37785,35113.0,8576.0,1148,990.0,158.0,2021,33.4
1362,2021-10-04,60-69,37871,35198.0,8596.0,1148,990.0,158.0,2021,33.4
1363,2021-10-05,60-69,37901,35223.0,8603.0,1151,992.0,159.0,2021,33.4
1364,2021-10-06,60-69,37927,35249.0,8609.0,1151,992.0,159.0,2021,33.4
1365,2021-08-17,60-69,35537,33178.0,8066.0,1095,946.0,149.0,2021,33.4
1366,2021-08-18,60-69,35581,33214.0,8076.0,1095,946.0,149.0,2021,33.4
1367,2021-08-19,60-69,35631,33257.0,8087.0,1102,952.0,150.0,2021,33.4
1368,2021-08-20,60-69,35671,33287.0,8097.0,1103,954.0,149.0,2021,33.4
1369,2021-08-23,60-69,35812,33419.0,8129.0,1102,953.0,149.0,2021,33.4
1370,2021-08-24,60-69,35907,33508.0,8150.0,1102,953.0,149.0,2021,33.4
1371,2021-08-25,60-69,35947,33530.0,8159.0,1102,953.0,149.0,2021,33.4
1372,2021-08-26,60-69,36011,33589.0,8174.0,1104,955.0,149.0,2021,33.4
1373,2021-10-07,60-69,37968,35290.0,8618.0,1150,991.0,159.0,2021,33.4
1374,2021-08-27,60-69,36070,33636.0,8187.0,1104,955.0,149.0,2021,33.4
1375,2021-10-08,60-69,38010,35328.0,8627.0,1150,991.0,159.0,2021,33.4
1376,2021-10-12,60-69,38163,35471.0,8662.0,1150,991.0,159.0,2021,33.4
1377,2021-10-13,60-69,38180,35487.0,8666.0,1159,998.0,161.0,2021,33.4
1378,2021-10-14,60-69,38265,35563.0,8685.0,1160,999.0,161.0,2021,33.4
1379,2021-10-15,60-69,38296,35592.0,8692.0,1162,1002.0,160.0,2021,33.4
1380,2021-10-18,60-69,38404,35694.0,8717.0,1162,1002.0,160.0,2021,33.4
1381,2021-10-19,60-69,38465,35745.0,8731.0,1165,1006.0,159.0,2021,33.4
1382,2021-12-27,60-69,46068,42323.0,10456.0,1242,1064.0,178.0,2021,33.4
1383,2021-12-28,60-69,46455,42660.0,10544.0,1252,1072.0,180.0,2021,33.4
1384,2021-12-29,60-69,46937,43089.0,10654.0,1252,1072.0,180.0,2021,33.4
1385,2021-12-30,60-69,47423,43505.0,10764.0,1252,1072.0,180.0,2021,33.4
1386,2021-10-20,60-69,38494,35773.0,8737.0,1165,1006.0,159.0,2021,33.4
1387,2021-10-21,60-69,38537,35816.0,8747.0,1165,1006.0,159.0,2021,33.4
1388,2021-10-22,60-69,38572,35849.0,8755.0,1169,1010.0,159.0,2021,33.4
1389,2021-10-25,60-69,38643,35918.0,8771.0,1169,1010.0,159.0,2021,33.4
1390,2021-10-26,60-69,38659,35931.0,8775.0,1172,1012.0,160.0,2021,33.4
1391,2021-10-27,60-69,38690,35960.0,8782.0,1172,1012.0,160.0,2021,33.4
1392,2021-10-28,60-69,38742,36009.0,8794.0,1172,1012.0,160.0,2021,33.4
1393,2021-10-29,60-69,38760,36025.0,8798.0,1172,1012.0,160.0,2021,33.4
1394,2021-11-01,60-69,38837,36097.0,8815.0,1172,1012.0,160.0,2021,33.4
1395,2021-11-02,60-69,38884,36140.0,8826.0,1174,1014.0,160.0,2021,33.4
1396,2021-11-03,60-69,38923,36177.0,8835.0,1174,1014.0,160.0,2021,33.4
1397,2021-11-04,60-69,38972,36218.0,8846.0,1174,1014.0,160.0,2021,33.4
1398,2021-11-05,60-69,38999,36244.0,8852.0,1178,1017.0,161.0,2021,33.4
1399,2021-11-08,60-69,39082,36314.0,8871.0,1178,1017.0,161.0,2021,33.4
1400,2021-11-09,60-69,39120,36349.0,8879.0,1180,1019.0,161.0,2021,33.4
1401,2021-11-10,60-69,39158,36383.0,8888.0,1180,1019.0,161.0,2021,33.4
1402,2021-11-11,60-69,39212,36435.0,8900.0,1180,1019.0,161.0,2021,33.4
1403,2021-11-12,60-69,39252,36470.0,8909.0,1180,1019.0,161.0,2021,33.4
1404,2021-11-15,60-69,39428,36641.0,8949.0,1184,1022.0,162.0,2021,33.4
1405,2021-11-16,60-69,39470,36674.0,8959.0,1183,1021.0,162.0,2021,33.4
1406,2021-11-17,60-69,39530,36732.0,8972.0,1183,1021.0,162.0,2021,33.4
1407,2021-11-18,60-69,39600,36801.0,8988.0,1182,1020.0,162.0,2021,33.4
1408,2021-11-19,60-69,39676,36868.0,9006.0,1188,1024.0,164.0,2021,33.4
1409,2021-11-22,60-69,39845,37033.0,9044.0,1188,1024.0,164.0,2021,33.4
1410,2021-11-23,60-69,39912,37093.0,9059.0,1188,1024.0,164.0,2021,33.4
1411,2021-11-24,60-69,39997,37172.0,9078.0,1191,1026.0,165.0,2021,33.4
1412,2021-11-26,60-69,40153,37312.0,9114.0,1191,1026.0,165.0,2021,33.4
1413,2021-11-29,60-69,40358,37515.0,9160.0,1191,1026.0,165.0,2021,33.4
1414,2021-11-30,60-69,40437,37590.0,9178.0,1196,1030.0,166.0,2021,33.4
1415,2021-12-01,60-69,40521,37663.0,9197.0,1196,1030.0,166.0,2021,33.4
1416,2021-12-02,60-69,40651,37791.0,9227.0,1196,1030.0,166.0,2021,33.4
1417,2021-12-03,60-69,40727,37854.0,9244.0,1199,1032.0,167.0,2021,33.4
1418,2021-12-06,60-69,41161,38274.0,9343.0,1199,1032.0,167.0,2021,33.4
1419,2021-12-07,60-69,41333,38419.0,9382.0,1207,1038.0,169.0,2021,33.4
1420,2021-01-31,60-69,27156,25841.0,6277.0,896,766.0,130.0,2021,33.4
1421,2021-02-01,60-69,27442,26120.0,6343.0,896,768.0,128.0,2021,33.4
1422,2021-02-02,60-69,27487,26162.0,6353.0,898,770.0,128.0,2021,33.4
1423,2021-02-03,60-69,27581,26259.0,6375.0,904,776.0,128.0,2021,33.4
1424,2021-02-04,60-69,27714,26391.0,6406.0,903,774.0,129.0,2021,33.4
1425,2021-02-07,60-69,28172,26819.0,6511.0,915,785.0,130.0,2021,33.4
1426,2021-02-08,60-69,28254,26900.0,6530.0,917,787.0,130.0,2021,33.4
1427,2021-01-27,60-69,26628,25334.0,6155.0,881,750.0,131.0,2021,33.4
1428,2021-01-28,60-69,26752,25449.0,6183.0,882,751.0,131.0,2021,33.4
1429,2021-03-18,60-69,31261,29520.0,7225.0,1002,863.0,139.0,2021,33.4
1430,2021-04-06,60-69,32757,30778.0,7435.0,1017,875.0,142.0,2021,33.4
1431,2021-04-14,60-69,33328,31294.0,7565.0,1036,890.0,146.0,2021,33.4
1432,2021-04-15,60-69,33382,31339.0,7577.0,1038,892.0,146.0,2021,33.4
1433,2021-04-18,60-69,33518,31453.0,7608.0,1041,893.0,148.0,2021,33.4
1434,2021-02-09,60-69,28354,26993.0,6553.0,918,788.0,130.0,2021,33.4
1435,2021-02-10,60-69,28458,27088.0,6577.0,921,791.0,130.0,2021,33.4
1436,2021-02-11,60-69,28535,27158.0,6595.0,922,792.0,130.0,2021,33.4
1437,2021-02-14,60-69,28833,27447.0,6664.0,933,802.0,131.0,2021,33.4
1438,2021-02-15,60-69,28891,27498.0,6678.0,933,802.0,131.0,2021,33.4
1439,2021-02-16,60-69,28936,27526.0,6688.0,939,808.0,131.0,2021,33.4
1440,2021-02-17,60-69,28995,27581.0,6702.0,941,809.0,132.0,2021,33.4
1441,2021-03-21,60-69,31495,29730.0,7279.0,1003,865.0,138.0,2021,33.4
1442,2021-03-22,60-69,31587,29804.0,7301.0,1003,865.0,138.0,2021,33.4
1443,2021-03-23,60-69,31693,29852.0,7194.0,1003,865.0,138.0,2021,33.4
1444,2021-03-24,60-69,31796,29956.0,7217.0,1006,867.0,139.0,2021,33.4
1445,2021-03-25,60-69,31888,30035.0,7238.0,1004,866.0,138.0,2021,33.4
1446,2021-03-28,60-69,32089,30216.0,7284.0,1008,869.0,139.0,2021,33.4
1447,2021-02-18,60-69,29124,27703.0,6731.0,943,811.0,132.0,2021,33.4
1448,2021-02-21,60-69,29318,27894.0,6776.0,947,816.0,131.0,2021,33.4
1449,2021-02-22,60-69,29456,27961.0,6808.0,949,817.0,132.0,2021,33.4
1450,2021-02-23,60-69,29613,28031.0,6844.0,951,819.0,132.0,2021,33.4
1451,2021-02-24,60-69,29706,28111.0,6866.0,957,824.0,133.0,2021,33.4
1452,2021-02-25,60-69,29775,28165.0,6882.0,956,823.0,133.0,2021,33.4
1453,2021-02-28,60-69,30020,28395.0,6939.0,961,828.0,133.0,2021,33.4
1454,2021-03-29,60-69,32221,30328.0,7313.0,1006,868.0,138.0,2021,33.4
1455,2021-04-07,60-69,32827,30844.0,7451.0,1016,874.0,142.0,2021,33.4
1456,2021-04-08,60-69,32926,30939.0,7473.0,1019,876.0,143.0,2021,33.4
1457,2021-04-11,60-69,33112,31110.0,7516.0,1026,883.0,143.0,2021,33.4
1458,2021-04-12,60-69,33194,31175.0,7534.0,1034,888.0,146.0,2021,33.4
1459,2021-04-13,60-69,33273,31246.0,7552.0,1036,890.0,146.0,2021,33.4
1460,2021-03-01,60-69,30071,28443.0,6950.0,962,829.0,133.0,2021,33.4
1461,2021-03-02,60-69,30108,28470.0,6959.0,967,834.0,133.0,2021,33.4
1462,2021-03-03,60-69,30185,28541.0,6977.0,967,834.0,133.0,2021,33.4
1463,2021-03-04,60-69,30268,28618.0,6996.0,970,837.0,133.0,2021,33.4
1464,2021-03-07,60-69,30470,28813.0,7043.0,974,841.0,133.0,2021,33.4
1465,2021-03-08,60-69,30548,28875.0,7061.0,974,841.0,133.0,2021,33.4
1466,2021-01-01,60-69,20690,19739.0,4782.0,768,650.0,118.0,2021,33.4
1467,2021-01-03,60-69,21234,20275.0,4908.0,778,659.0,119.0,2021,33.4
1468,2021-01-04,60-69,21494,20512.0,4968.0,781,662.0,119.0,2021,33.4
1469,2021-03-09,60-69,30589,28903.0,7070.0,977,844.0,133.0,2021,33.4
1470,2021-03-30,60-69,32270,30369.0,7325.0,1009,868.0,141.0,2021,33.4
1471,2021-03-31,60-69,32368,30431.0,7347.0,1011,871.0,140.0,2021,33.4
1472,2021-04-01,60-69,32436,30497.0,7362.0,1011,871.0,140.0,2021,33.4
1473,2021-04-04,60-69,32601,30649.0,7400.0,1013,872.0,141.0,2021,33.4
1474,2021-04-05,60-69,32701,30730.0,7422.0,1015,873.0,142.0,2021,33.4
1475,2021-01-05,60-69,21754,20743.0,5028.0,785,665.0,120.0,2021,33.4
1476,2021-01-06,60-69,22117,21091.0,5112.0,790,670.0,120.0,2021,33.4
1477,2021-01-07,60-69,22423,21388.0,5183.0,793,673.0,120.0,2021,33.4
1478,2021-01-10,60-69,23160,22114.0,5353.0,811,690.0,121.0,2021,33.4
1479,2021-01-11,60-69,23450,22376.0,5420.0,815,692.0,123.0,2021,33.4
1480,2021-01-12,60-69,23780,22684.0,5496.0,827,702.0,125.0,2021,33.4
1481,2021-01-13,60-69,23884,22768.0,5520.0,829,704.0,125.0,2021,33.4
